"Project","Deployment_ID","Species_Name","Common_Name","Age","Sex","Count","Class","Latitude","Longitude"
"Snapshot USA - 2019","d60712","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",39.35091,-76.58928
"Snapshot USA - 2019","d60712","Odocoileus virginianus","White-tailed Deer","Adult","Male",3,"Mammals",39.35091,-76.58928
"Snapshot USA - 2019","d60712","Vulpes vulpes","Red Fox","Unknown","Unknown",2,"Mammals",39.35091,-76.58928
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Procyon lotor","Northern Raccoon","Unknown","Unknown",5,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60714","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",39.30279,-76.65753
"Snapshot USA - 2019","d60700","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.36375,-76.60707
"Snapshot USA - 2019","d60700","Turdus migratorius","American Robin","Unknown","Unknown",1,"Aves",39.36375,-76.60707
"Snapshot USA - 2019","d60700","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.36375,-76.60707
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Turdus migratorius","American Robin","Unknown","Unknown",1,"Aves",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Turdus migratorius","American Robin","Unknown","Unknown",2,"Aves",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Marmota monax","Woodchuck","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60718","Sciurus niger","Eastern Fox Squirrel","Unknown","Unknown",1,"Mammals",39.2766,-76.68253
"Snapshot USA - 2019","d60701","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Marmota monax","Woodchuck","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60701","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",39.31944,-76.6042
"Snapshot USA - 2019","d60702","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60702","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",39.35025,-76.6502
"Snapshot USA - 2019","d60703","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.36585,-76.56649
"Snapshot USA - 2019","d60703","Sylvilagus floridanus","Eastern Cottontail","Unknown","Unknown",1,"Mammals",39.36585,-76.56649
"Snapshot USA - 2019","d60703","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",39.36585,-76.56649
"Snapshot USA - 2019","d60703","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.36585,-76.56649
"Snapshot USA - 2019","d60703","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.36585,-76.56649
"Snapshot USA - 2019","d60703","Turdus migratorius","American Robin","Unknown","Unknown",1,"Aves",39.36585,-76.56649
"Snapshot USA - 2019","d60703","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.36585,-76.56649
"Snapshot USA - 2019","d60704","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Turdus migratorius","American Robin","Adult","Female",1,"Aves",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Turdus migratorius","American Robin","Unknown","Unknown",1,"Aves",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Turdus migratorius","American Robin","Adult","Male",1,"Aves",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Turdus migratorius","American Robin","Unknown","Unknown",2,"Aves",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Turdus migratorius","American Robin","Juvenile","Unknown",1,"Aves",39.32442,-76.70402
"Snapshot USA - 2019","d60704","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.32442,-76.70402
"Snapshot USA - 2019","d60705","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.34783,-76.60319
"Snapshot USA - 2019","d60705","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.34783,-76.60319
"Snapshot USA - 2019","d60705","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",39.34783,-76.60319
"Snapshot USA - 2019","d60705","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.34783,-76.60319
"Snapshot USA - 2019","d60706","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60706","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60706","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60706","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60706","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60706","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60706","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",39.33569,-76.60261
"Snapshot USA - 2019","d60707","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d60707","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",39.36082,-76.64178
"Snapshot USA - 2019","d59512","Lepus americanus","Snowshoe Hare","Unknown","Unknown",1,"Mammals",45.95804,-69.18176
"Snapshot USA - 2019","d59512","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",45.95804,-69.18176
"Snapshot USA - 2019","d59512","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",45.95804,-69.18176
"Snapshot USA - 2019","d59512","Pekania pennanti","Fisher","Unknown","Unknown",1,"Mammals",45.95804,-69.18176
"Snapshot USA - 2019","d59512","Alces alces","Moose","Unknown","Unknown",1,"Mammals",45.95804,-69.18176
"Snapshot USA - 2019","d59521","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",46.03986,-69.203
"Snapshot USA - 2019","d59521","Lepus americanus","Snowshoe Hare","Unknown","Unknown",1,"Mammals",46.03986,-69.203
"Snapshot USA - 2019","d59521","Mustela frenata","Long-tailed Weasel","Unknown","Unknown",1,"Mammals",46.03986,-69.203
"Snapshot USA - 2019","d59521","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",46.03986,-69.203
"Snapshot USA - 2019","d59521","Falcipennis canadensis","Spruce Grouse","Unknown","Unknown",1,"Aves",46.03986,-69.203
"Snapshot USA - 2019","d59521","Falcipennis canadensis","Spruce Grouse","Unknown","Female",1,"Aves",46.03986,-69.203
"Snapshot USA - 2019","d59521","Falcipennis canadensis","Spruce Grouse","Unknown","Male",1,"Aves",46.03986,-69.203
"Snapshot USA - 2019","d59521","Lynx canadensis","Canada Lynx","Unknown","Unknown",1,"Mammals",46.03986,-69.203
"Snapshot USA - 2019","d59522","Bonasa umbellus","Ruffed Grouse","Unknown","Unknown",1,"Aves",45.99082,-69.17353
"Snapshot USA - 2019","d59522","Lepus americanus","Snowshoe Hare","Unknown","Unknown",1,"Mammals",45.99082,-69.17353
"Snapshot USA - 2019","d59522","Bonasa umbellus","Ruffed Grouse","Unknown","Unknown",5,"Aves",45.99082,-69.17353
"Snapshot USA - 2019","d59522","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",45.99082,-69.17353
"Snapshot USA - 2019","d59522","Bonasa umbellus","Ruffed Grouse","Unknown","Unknown",2,"Aves",45.99082,-69.17353
"Snapshot USA - 2019","d59523","Ursus americanus","American Black Bear","Unknown","Unknown",1,"Mammals",46.04332,-69.15558
"Snapshot USA - 2019","d59523","Lepus americanus","Snowshoe Hare","Unknown","Unknown",1,"Mammals",46.04332,-69.15558
"Snapshot USA - 2019","d59523","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",46.04332,-69.15558
"Snapshot USA - 2019","d59523","Alces alces","Moose","Unknown","Unknown",1,"Mammals",46.04332,-69.15558
"Snapshot USA - 2019","d59524","Lepus americanus","Snowshoe Hare","Unknown","Unknown",1,"Mammals",46.06262,-69.13603
"Snapshot USA - 2019","d59524","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",46.06262,-69.13603
"Snapshot USA - 2019","d59525","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",46.07565,-69.1049
"Snapshot USA - 2019","d59525","Lepus americanus","Snowshoe Hare","Unknown","Unknown",1,"Mammals",46.07565,-69.1049
"Snapshot USA - 2019","d59525","Martes americana","American Marten","Unknown","Unknown",1,"Mammals",46.07565,-69.1049
"Snapshot USA - 2019","d59525","Bonasa umbellus","Ruffed Grouse","Unknown","Unknown",1,"Aves",46.07565,-69.1049
"Snapshot USA - 2019","d59525","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",46.07565,-69.1049
"Snapshot USA - 2019","d59526","Ursus americanus","American Black Bear","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Pekania pennanti","Fisher","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Bonasa umbellus","Ruffed Grouse","Unknown","Unknown",1,"Aves",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Alces alces","Moose","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Glaucomys sabrinus","Northern Flying Squirrel","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d59526","Martes americana","American Marten","Unknown","Unknown",1,"Mammals",45.92609,-69.1657
"Snapshot USA - 2019","d63039","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",42.43092,-83.12377
"Snapshot USA - 2019","d63039","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",42.43092,-83.12377
